,SalesID,Predcition_of_salePrerice
997,4246035,23920.210609793263
998,4246304,30769.16291347542
999,4246330,28530.431200743704
1000,4246394,39171.223063751895
1001,4246516,42737.520826213266
1002,4247100,60332.0160961115
1003,4247186,38687.28765654423
1004,4247558,14299.874636016368
1005,4247587,15290.30562120055
1006,4247591,15280.379196522288
1007,4247806,12372.061061856994
1008,4247847,14067.48516275606
1009,4247848,14116.541564483417
1010,4248148,12511.92858483106
1011,4248188,9774.6054014773
1012,4248195,9834.069687191584
1013,4248592,13738.85587693808
1014,4248639,27439.72285620281
1015,4248804,27978.698547432105
1016,4249085,49996.249888863866
1017,4249434,13693.796183739007
1018,4249500,13738.348091960908
1019,4249501,15472.302342832301
1020,4249564,20294.862153535734
1021,4249598,19244.866439438032
1022,4249657,20358.27785223131
1023,4249784,22372.03819858113
1024,4249870,21763.021784534736
1025,4249900,23028.317334572934
1026,4250006,17264.696372769606
1027,4250011,17943.42412136045
1028,4250165,22148.42200044453
1029,4250166,19928.639546751125
1030,4250170,20704.86924377988
1031,4250180,20035.412942755072
1032,4250181,20226.643205303135
1033,4250187,20035.412942755072
1034,4250189,20009.84104912598
1035,4250195,21231.40433149918
1036,4250196,22227.51542540193
1037,4250532,16689.010687932947
1038,4250533,22603.644761930216
1039,4250720,26215.920930919376
1040,4250723,18694.50991943106
1041,4250724,22105.013542055098
1042,4250736,23810.488852087048
1043,4250737,22105.013542055098
1044,4250740,18694.50991943106
1045,4250761,26683.285769102826
1046,4251102,30745.684153715374
1047,4251551,33124.188260652794
1048,4251556,32141.755763903067
1049,4251567,29663.109211575204
1050,4251571,30078.327135309868
1051,4251577,29296.759242100234
1052,4251578,30695.66782158438
1053,4251599,27888.83694614209
1054,4251600,33183.517126231665
1055,4251932,16065.917981911614
1056,4252078,30617.887359192428
1057,4252090,30364.466306560847
1058,4252210,30015.88959538465
1059,4252211,30316.184498411378
1060,4252220,33718.953992874056
1061,4252230,30689.60376960949
1062,4252433,32512.458503923728
1063,4252435,31727.308270385332
1064,4252518,29930.486620393913
1065,4252528,17756.118770224526
1066,4252745,31111.741505544156
1067,4252771,30548.90536233327
1068,4253077,68980.68205093555
1069,4253122,31548.118661667424
1070,4253168,69018.05344509293
1071,4253319,14685.22356408212
1072,4253334,15103.475486298694
1073,4253816,19394.17039601695
1074,4253821,15924.064283680287
1075,4254197,21491.965130135603
1076,4254420,21434.970945552388
1077,4254430,21433.200554315088
1078,4254432,21433.200554315088
1079,4255593,29039.20108172281
1080,4256309,28420.063996031484
1081,4256767,20118.262556269354
1082,4256944,27476.684324844362
1083,4256946,21363.919985812692
1084,4256949,28357.86321841456
1085,4257562,25547.806819083915
1086,4257625,12795.274737501275
1087,4257911,25069.498541393605
1088,4258258,29602.008986878143
1089,4258379,29126.186271159182
1090,4258743,40602.687728078585
1091,4258746,37628.71387815185
1092,4259415,33675.60314417909
1093,4259422,33675.60314417909
1094,4259441,31992.03554127761
1095,4259443,36342.37446362117
1096,4259495,25972.84869633506
1097,4259919,19510.761954055655
1098,4260544,58478.953616956234
1099,4261266,25192.10259757331
1100,4261719,27939.56569596769
1101,4261850,20165.074334756493
1102,4262040,25809.604717983686
1103,4262383,27939.519307785224
1104,4262648,35920.78326633376
1105,4263175,38889.90206643632
1106,4263629,24614.431446821152
1107,4263635,21339.42481258851
1108,4263640,24646.095349922267
1109,4263743,13630.780742144421
1110,4263815,15714.75022420175
1111,4263994,13046.076555356187
1112,4264243,21542.076823538784
1113,4264883,18986.279470121386
1114,4264937,36028.8564541109
1115,4265049,33330.10018474173
1116,4265438,40973.26118476467
1117,4265461,34770.514646958836
1118,4265929,32670.258257995873
1119,4265934,37802.171472425915
1120,4266464,21025.321538010063
1121,4266504,20134.32928373656
1122,4266674,52341.414456125654
1123,4266675,53435.277377904604
1124,4266764,26832.62646505971
1125,4266861,35805.73348333168
1126,4266946,9306.001611746096
1127,4267214,27182.56535598689
1128,4267312,27198.9230184394
1129,4267490,29179.603624069852
1130,4267760,28536.516293357905
1131,4267763,29001.920487332158
1132,4267780,29109.520504811233
1133,4268060,35267.67228992413
1134,4268061,43869.78818274528
1135,4268197,27434.612718217883
1136,4268315,18325.80103360281
1137,4268505,35191.30595103033
1138,4268714,7734.793565990355
1139,4268732,10546.457722478328
1140,4269337,40312.16014384783
1141,4269357,40593.708624107225
1142,4269612,19304.304138320666
1143,4269613,19761.68626851828
1144,4269930,33503.45608118876
1145,4270060,12098.58669696639
1146,4270062,11206.304295320864
1147,4270063,12383.588921548868
1148,4270064,10788.516700769991
1149,4270066,11238.049898040128
1150,4270914,25104.291314980168
1151,4270948,26327.011376141432
1152,4271189,17880.546834862333
1153,4271195,14648.96116949571
1154,4271342,20817.115933773828
1155,4272082,20749.501467758517
1156,4272591,22382.866867507495
1157,4273027,33093.22342705981
1158,4273392,44188.7372078965
1159,4273722,34335.0098439474
1160,4273931,19113.396652689407
1161,4274690,28501.371256076654
1162,4274691,29528.819876019195
1163,4274696,21087.85793814673
1164,4274697,21506.57243454215
1165,4274815,19345.798918265522
1166,4274826,23058.206339920238
1167,4274831,27846.238105021483
1168,4274833,24670.927685629216
1169,4274835,24594.450270621885
1170,4274980,17206.137513674672
1171,4275096,26030.364167441607
1172,4275711,14379.365475157369
1173,4275938,29274.36750436974
1174,4275974,29996.93487379083
1175,4276745,23050.34647005042
1176,4276755,22539.011693715645
1177,4276783,13192.019619266604
1178,4276968,27308.297942307523
1179,4277375,20254.986744797596
1180,4277918,19325.484367614645
1181,4278243,39082.27228038998
1182,4278560,41471.93708252531
1183,4278585,44772.39469458858
1184,4278605,45047.91673897866
1185,4279417,20732.172475166255
1186,4279545,15043.89353354978
1187,4279558,14265.1293978317
1188,4279647,15979.84119699745
1189,4279787,26434.814719967668
1190,4280254,28044.45910202199
1191,4280261,27496.826573731563
1192,4280269,28503.784498847388
1193,4280387,36819.739361032414
1194,4280816,25652.580306743912
1195,4280951,11409.642675849476
1196,4280967,16628.935737695807
1197,4280981,16542.40299960057
1198,4281010,15649.502163578592
1199,4281148,22043.406332766823
1200,4281444,17472.466691957612
1201,4281446,16252.307993772669
1202,4282082,18140.787553645587
1203,4282086,18306.650263248317
1204,4282094,17275.710904870306
1205,4282098,17173.210904870306
1206,4282101,19081.90940460038
1207,4282165,20793.26794452215
1208,4282169,20860.575636829846
1209,4282170,27193.126602443634
1210,4282688,26566.7312503995
1211,4283019,15138.940002514424
1212,4283027,17071.152193770715
1213,4283115,20523.931898438943
1214,4283328,13843.01847416663
1215,4283540,28352.170501521636
1216,4283563,27271.019388364286
1217,4283644,13146.049552077608
1218,4283896,27107.035568275896
1219,4283897,26610.361921703086
1220,4284166,35011.965306669736
1221,4284323,17351.89428363461
1222,4284463,46710.08319587844
1223,4284586,27040.48692492811
1224,4284685,15034.42873748306
1225,4285836,30439.679759793442
1226,4285868,32474.657205808042
1227,4286326,35157.211567672086
1228,4286331,34565.71248711028
1229,4286844,58657.80490493338
1230,4287990,36572.369989348015
1231,4287993,42271.14827939518
1232,4288012,61067.43110475695
1233,4288368,53223.12336275909
1234,4288437,54529.65125684213
1235,4288817,65291.64572275905
1236,4288823,57430.3314152845
1237,4288924,66551.79617869877
1238,4289099,34823.281825024445
1239,4289100,48225.96853119352
1240,4289105,42074.876079636786
1241,4290669,62148.4330668418
1242,4290711,40772.23540251887
1243,4291384,34685.26292134651
1244,4291393,34908.33984442344
1245,4291629,49193.3002952822
1246,4291634,49242.9542871237
1247,4291989,32239.71626965871
1248,4292332,59543.76116157226
1249,4292360,61467.041333090616
1250,4292489,26915.85747714618
1251,4292494,26915.85747714618
1252,4292500,27666.669051087993
1253,4292638,26915.712147493217
1254,4292922,27245.166058466577
1255,4293144,30198.115394380875
1256,4293743,12911.321497539346
1257,4293747,11871.463695476166
1258,4294223,65937.0179153814
1259,4294433,54481.0989626764
1260,4294505,30947.679730944285
1261,4294701,60972.49878104996
1262,4294924,57399.820323671425
1263,4295041,48700.99334566362
1264,4295047,43702.356942517836
1265,4295181,43028.626702814305
1266,4295201,54680.44096493032
1267,4295202,44517.83899526256
1268,4295212,54680.44096493032
1269,4295951,51873.92580899064
1270,4295962,57868.85613913091
1271,4296045,60065.70870786744
1272,4296384,32039.289024693164
1273,4296544,43102.81046370569
1274,4296553,37865.515272463315
1275,4296561,34315.28631465213
1276,4296714,30580.01825949677
1277,4296754,69211.95279858976
1278,4296762,69269.12908878506
1279,4296777,59396.42227156014
1280,4296937,55527.09377889913
1281,4296938,49202.73325058156
1282,4297025,65710.58267734858
1283,4297030,67647.16899991348
1284,4297417,62255.16594202355
1285,4297442,61188.99178466994
1286,4297547,22181.53079544295
1287,4297561,26599.02420207287
1288,4298119,47684.177476460914
1289,4298148,69776.15461881061
1290,4298165,27792.231772278563
1291,4298236,27934.52904720847
1292,4298467,29560.162020536838
1293,4298468,27630.88348340276
1294,4298487,28292.918453884813
1295,4298488,28512.057364402397
1296,4298675,27699.88450683771
1297,4298676,27914.86768649541
1298,4298687,30637.517457229056
1299,4298963,31853.764064542414
1300,4299065,27608.719828853296
1301,4299362,25967.02388040237
1302,4299374,48268.254074195924
1303,4299706,52153.15172993922
1304,4299840,12311.033255449383
1305,4300136,34165.45095341535
1306,4300137,34645.28829185949
1307,4300245,30331.57151857225
1308,4300714,27674.348647327988
1309,4300924,24829.413385622393
1310,4301144,19556.566955764178
1311,4301150,44932.67815692864
1312,4301208,54582.36233638559
1313,4301628,63312.78708823846
1314,4301720,13026.85146297575
1315,4301724,12909.462575178519
1316,4302437,10688.929720133667
1317,4302509,64199.48332611016
1318,4303647,53720.89964476593
1319,4303674,51312.273337498315
1320,4303907,13366.922135830508
1321,4303919,12448.67237608453
1322,4303999,56378.39232831367
1323,4304301,68560.78306234315
1324,4304825,28310.94702975697
1325,4304827,28506.17043664978
1326,4304963,13270.642419129505
1327,4305132,55181.54124989985
1328,4305140,66946.81504984523
1329,4305249,10718.775263927457
1330,4305267,10693.705053618758
1331,4305316,13231.863887424066
1332,4305391,12574.80640498133
1333,4306330,23900.008378183815
1334,4306772,57819.48025687549
1335,4307058,31147.006740196073
1336,4307219,40507.12261747344
1337,4307332,28944.295736566924
1338,4307356,34955.52021537554
1339,4307366,21944.559703186904
1340,4307367,21944.559703186904
1341,4307933,15904.77899059061
1342,4308370,17269.180084417218
1343,4309548,48443.44649733437
1344,4310375,12684.346540123533
1345,4310436,22692.964704069866
1346,4310490,17606.78648212271
1347,4310677,47959.83812209388
1348,4310923,35334.826713825976
1349,4311125,29868.985495869863
1350,4311132,18289.326695234588
1351,4311270,22989.801809310684
1352,4311349,13822.11997970425
1353,4311588,25769.0049509403
1354,4311763,41348.42015884585
1355,4311772,49257.66689701481
1356,4311815,55194.256152702364
1357,4311967,27944.54645983961
1358,4311968,26088.856020785206
1359,4311973,26814.442293172942
1360,4312078,35478.15927630483
1361,4312082,34159.776481645284
1362,4312117,43731.215149122465
1363,4312550,43366.37249147864
1364,4312551,41976.21336507704
1365,4312552,40813.300358965505
1366,4312605,50853.65566692724
1367,4313048,49185.48376755469
1368,4313072,31132.17428099602
1369,4313083,31515.128826450564
1370,4313086,31515.128826450564
1371,4313096,35638.38367577482
1372,4313112,48539.05096204535
1373,4313113,48137.753317481445
1374,4313251,17768.473388378476
1375,4313273,23214.960685148188
1376,4313343,46476.184886853865
1377,4313366,58742.789741325934
1378,4313471,46350.566645822015
1379,4313963,31342.00836681593
1380,4314012,30587.86711335941
1381,4314023,31753.841827258137
1382,4314024,30473.776204268506
1383,4314109,23618.441111537806
1384,4314149,21365.1028974865
1385,4314159,18253.789655028282
1386,4314160,22078.756171296023
1387,4314541,27727.5903487315
1388,4314610,27696.48565894889
1389,4314611,28043.030405052465
1390,4314720,34401.48660673476
1391,4314725,35137.02951046846
1392,4314727,26932.541027812764
1393,4314814,50028.66765082613
1394,4315157,56484.80487134125
1395,4315158,51696.56497736653
1396,4315167,61232.53756762028
1397,4315221,67370.61458181911
1398,4315589,56313.1757010101
1399,4316069,49946.43042691283
1400,4316392,62199.945103915685
1401,4316477,34049.33121955229
1402,4316635,31618.16246253746
1403,4316647,26474.937564478005
1404,4316688,27544.60476518236
1405,4316916,10265.297370601478
1406,4316920,10333.193257926718
1407,4316921,10333.193257926718
1408,4317459,10296.696058236586
1409,4317644,28944.014034638636
1410,4318172,10428.907957582494
1411,4318381,11564.720418013772
1412,4318650,36776.430655142496
1413,4318691,16819.590407072075
1414,4318721,23872.704820093062
1415,4318722,23706.298570093062
1416,4318743,25250.175245121347
1417,4318746,24082.837740108895
1418,4318773,26743.676459185062
1419,4319291,35078.83098423907
1420,4319305,35242.93057388554
1421,4319308,36634.517169796294
1422,4319319,36749.29141392377
1423,4319325,37321.42543310161
1424,4319329,35499.073251055925
1425,4319332,31842.33542583291
1426,4319339,34999.27445798025
1427,4319345,36738.29065481446
1428,4319371,27994.61972871899
1429,4319407,16226.130784559868
1430,4319441,16202.163141253313
1431,4319485,17506.289981776048
1432,4319490,19462.313774342238
1433,4319529,16572.5343169972
1434,4319579,16681.33879064323
1435,4319584,16681.33879064323
1436,4319645,16912.56512891428
1437,4319669,16728.382440332614
1438,4319768,17562.086412808523
1439,4319847,21581.716732702196
1440,4320025,24710.070346849523
1441,4320028,23000.921153476324
1442,4320029,23578.93526917565
1443,4320122,25567.929772421474
1444,4320193,24291.809844352414
1445,4320212,25600.958716687324
1446,4320575,27486.763147684123
1447,4320584,27587.02181880531
1448,4320915,27240.88319150965
1449,4320928,27174.30758458304
1450,4320929,28263.65827917782
1451,4320930,28267.103805905568
1452,4321032,26044.891741997682
1453,4321040,28229.995132544183
1454,4321056,26990.461950169283
1455,4321263,22709.29495501896
1456,4321307,24060.275801815525
1457,4321358,25140.9038615932
1458,4321420,27134.40991632161
1459,4321475,27438.00533439514
1460,4321748,28042.69811474001
1461,4321769,29156.66568795197
1462,4321814,28786.848701159277
1463,4322339,25284.58478320053
